Judul,Label
filsafat artificial intelligence ai dan kemanfaatan untuk mewujudkan indonesia yang berperadaban,1
peran lembaga swadaya masyarakat lsm dalam mendorong partisipasi politik di komunitas lokal,0
aplikasi penjualan tiket kelas pelatihan berbasis mobile menggunakan flutter,1
eksistensi hukum internasional dalam penerapan hak asasi manusia,0
penerapan realtime finger tracking menggunakan metode nonmaximum suppression dalam penerjemahan bahasa isyarat,1
pengembangan aplikasi penilaian kinerja karyawan berbasis sistem terdistribusi pada cv berkat melimpah dengan menggunakan metode rating scale,1
pembinaan tari dan musik tradisional kalimantan tengah sebagai pendidikan karakter pada siswa smkn 1 kuala kapuas,0
tinjauan literatur transformasi sosial dalam era virtual,0
sistem presensi berbasis web dengan metode deteksi lokasi di polda jawa tengah,1
penggunaan devops untuk meningkatkan kecepatan pengembangan aplikasi,1
peranan lembaga swadaya masyarakat lsm terhadap pembangunan politik dan demokrasi di indonesia,0
analisis penerjemahan bahasa arab ke bahasa indonesia melalui artificial intelligence chat gpt,1
analisis perubahan orientasi pola hidup mahasiswa pasca berakhirnya masa pandemi covid19,0
implementasi web crawler untuk pengambilan data dan analisis sentimen pada media online berbahasa indonesia,1
pengaruh sosial media influencer dan trustworthiness terhadap keputusan pembelian kosmetik make over di royal plaza,1
peran soft skill dalam memediasi pengaruh prestasi belajar dan aktivitas berorganisasi terhadap daya saing mahasiswa pendidikan ekonomi universitas kuningan,0
konsepkonsep dasar pendidikan anak usia dini,0
implementasi kompresi citra digital dengan mengatur kualitas citra digital,1
sistem informasi penjadwalan mata kuliah menggunakan algoritma genetika berbasis web,1
komunikasi efektif guru sertifikasi dan nonsertifikasi pada pembelajaran pai di man 1 banda aceh dan smas lab school,0
faktorfaktor yang mempengaruhi kesejahteraan masyarakat di desa rantau kembang kabupaten tebo tahun 20182020,0
strategi dan peningkatan keamanan pada komputasi awan,1
sistem deteksi berita hoax menggunakan algoritma nave bayes dan random forest pada machine learning,1
peran pamali dalam mempertahankan adat jawa di era modern,0
dampak bermain game online terhadap kualitas tidur pada remaja sma,0
tasawuf dalam layar wayang mengupas makna spiritual dewa ruci,0
puisi sebagai kritik sosial dan politik analisis semiotik puisi karya taufiq ismail,0
sistem visi komputer untuk kalkulasi kepadatan kendaraan menggunakan algoritma yolo,1
analisis sentimen keuangan data fiqa and financial phrasebank menggunakan algoritma logistic regression dan support vector machine,1
analisis penyebaran informasi pada sosial media,1
pengaruh gaya kepemimpinan transformasional terhadap kinerja pegawai pada dinas koperasi umkm perindustrian dan perdagangan kabupaten barito timur,0
revitalisasi budaya melalui pariwisata studi kasus pasar kangen yogyakarta sebagai event tourism berbasis tradisi,0
orientasi seksual faktor pandangan kesehatan dan agama,0
dinamika kebijakan politik luar negeri bebas aktif indonesia melalui gerakan nonblok gnb,0
implementasi algoritma naive bayes untuk memprediksi tingkat penyebaran covid19 di indonesia,1
deep learning dan penerapannya dalam pembelajaran,1
rancang bangun purwarupa aplikasi kendali lampu rumah smart home berbasis iot dan android yang terkoneksi dengan firebase,1
manajemen nyeri non farmakologi post operasi dengan terapi spiritual doa dan dzikir a literature review,0
model knowledge management system pada lembaga riset berbasis semantic web dan web 20,1
perbedaan efektifitas pemberian terapi murotal dengan terapi musik klasik terhadap penurunan tingkat kecemasan pada pasien pre operasi fraktur ekstremitas di,0
peranan air dalam perspektif alquran air sebagai sumber kehidupan,0
pengaruh pengalaman praktik magang industri terhadap kesiapan kerja mahasiswa perbankan syariah fakultas ekonomi dan bisnis islam iain bengkulu,0
penanggulangan pemanasan global di sektor pengguna energi,0
edukasi kesehatan tentang bahaya pergaulan bebas pada remaja di kelurahan cawang jakarta timur,0
valuasi ekonomi pemanfaatan ekosistem mangrove di kelurahan kandang panjang kota pekalongan provinsi jawa tengah economic valuation of mangrove,0
sistem otentikasi biometrik berbasis sinyal ekg menggunakan convolutional neural network 1 dimensi,1
analisa sistem tenaga dan penyalur daya serta pengembangan sistem manajemen energi pada mobil phev its berkonfigurasi seri secara eksperimental,1
aplikasi kesehatan ibu hamil berbasis android,1
etika bisnis dalam perspektif islam,0
penggunaan roda pintar untuk kemampuan membaca anak,0
pengaruh kontribusi program magang dan soft skills terhadap kemampuan bersaing di dunia kerja studi kasus lulusan ekonomi islam febi uin sumatera utara,0
peran teknologi ai dalam mengoptimalkan pengambilan keputusan dalam pengembangan bisnis,1
efek media massa dalam pembentukan opini publik di masa pandemi covid19,0
penggunaan teknologi flutter dalam aplikasi mobile untuk pengembangan kedai kopi,1
ngasah jiwa sebagai representasi spirit laku prihatin terhadap proses pembentukan jati diri,0
sosialisasi dampak game online terhadap anakanak,0
dampak kecanduan game online pada moralitas anakanak di desa gunggungan kidul kabupaten probolinggo,0
analisis hoax pada pemilu tinjauan dari perspektif pendidikan politik,0
penerapan model klasifikasi knearest neighbor dalam pencarian kesesuaian pekerjaan,1
kebijakan pemerintah amerika serikat terhadap migran muslim,0
finetuning model indobert indonesian bidirectional encoder representations from transformers untuk analisis sentimen berbasis aspek pada aplikasi mpaspor,1
perbandingan tingkat kepercayaan diri ditinjau dari jenis kelamin pada siswa sma negeri 1 cerme,0
pengaruh aktivitas penambangan timah putih sn terhadap kerusakan lingkungan perairan sungai jelitik kabupaten bangka provinsi kepulauan bangka,0
efektivitas pengelolaan anggaran alokasi dana desa terhadap pembangunan daerah dan otonomi daerah di desa madumulyorejo kecamatan dukun kabupaten,0
perancangan media informasi program studi teknik informatika dan sistem komputer pada stmik stikom indonesia berbasis animasi 2d,1
membangun antarmuka pengguna menggunakan reactjs untuk modul manajemen pengguna,1
pengembangan media pembelajaran untuk anak usia dini menggunakan augmented reality,1
peningkatan kemampuan pengenalan emosi melalui suara dalam bahasa indonesia,1
analisis pemetaan biometrik menggunakan eeg brainwave dan stimuli berupa gambar,1
efektivitas model pembelajaran blended learning untuk meningkatkan hasil belajar geografi pada materi litosfer kelas x sma,0
eksistensi lembaga swadaya masyarakat di kalimantan barat,0
social network analysis untuk identifikasi pengguna twitter berpengaruh pada topik bencana gempa dan tsunami di indonesia,1
pengenalan wajah individu berbasis 3d biometrik,1
penerapan artificial inteligence ai pada robot asuhan keperawatan nar dalam peningkatan efektivitas kinerja kerja di rumah sakit,1
optimasi performa algoritma nave bayes untuk deteksi malware pada sistem operasi android dengan particle swarm optimization,1
hubungan spiritualitas resiliency of self efficacy dan dukungan sosial dengan kesejahteraan psikologis subjektif pada penderita hepatitis b,0
manajemen dalam konsep dan prinsip pengelolaan pendidikan menggunakan komputasi awan,1
sistem penerjemah huruf korea ke huruf latin dan bahasa indonesia berbasis pengolahan citra digital dan jaringan syaraf tiruan selforganizing map som,1
perancangan origami tentang zaman dinosaurus dengan media diorama kecil,0
human activity recognition berdasarkan tangkapan webcam menggunakan metode convolutional neural network cnn dengan arsitektur mobilenet,1
peran guru dalam penanaman nilai karakter religius di lingkungan sekolah pada siswa sekolah dasar,0
analisis konten sosial media instagram dalam membangun reputasi brand terhadap streetwear surrender kills,0
resiko radiasi blue light terhadap siklus tidur dan pengaruhnya pada mata manusia,0
penerapan prinsip transparansi dan akuntabilitas dalam pengelolaan anggaran pendapatan dan belanja desa suatu studi di desa tandu kecamatan lolak,0
implementasi convolutional neural network untuk klasifikasi variasi intensitas emosi pada dynamic image sequence,1
implementasi sistem terdistribusi menggunakan replikasi database dan web service,1
implikasi otonomi daerah pada pembangunan sektor pendidikan dan kesehatan di indonesia,0
mesin penterjemah bahasa indonesiabahasa sunda menggunakan recurrent neural networks,1
pengaruh kegiatan robotika terhadap keterampilan berpikir kreatif siswa usia sd,1
pelatihan data science menggunakan bahasa pemrograman python di pt ilmu data indonesia,1
implementasi natural language processing nlp untuk aplikasi pencarian lokasi,1
kemiskinan kesenjangan sosial dan pembangunan desa,0
tinjauan yuridis dampak tambang galian c ilegal terhadap kerusakan lingkungan di wilayah kabupaten toraja utara,0
pengembangan sistem keamanan gerbang rumah smart home berbasis iot dengan metode rnd,1
pembuatan web map service data geospasial batas administrasi desa indikatif kabupaten sintang,1
unsur modalitas dalam wacana kenaikan pajak pertambahan nilai di era presiden prabowo subianto,0
pengembangan sistem monitoring lingkungan di dalam rumah tanaman dengan pendinginan evaporatif,1
makna instagram di kalangan mahasiswa program studi sosiologi agama fakultas ushuluddin dan dakwah iain kediri,0
strategi umkm dalam menghadapi digitalisasi,0
deteksi kematangan buah pepaya menggunakan algoritma yolo berbasis android,1
sosialisasi pengenalan investasi pasar uang modal dikalangan generasi z khusus mahasiswa dan umum di pekanbaru,0
penggunaan ai pada mahasiswa psikologi dalam meningkatkan kesehatan mental,1
perancangan motion graphics sebagai sarana edukasi astronomi di indonesia,0
evaluasi penggunaan teknologi big data untuk analisis data bisnis dan pengambilan keputusan,1
pengembangan sistem pertanian berkelanjutan untuk mencapai keberlanjutan pangan,1
rekomendasi tugas akhir mahasiswa pada amik indonesia untuk mendukung merdeka belajarkampus merdeka menggunakan metode collaborative filtering cf,1
pengembangan aplikasi penjadwalan kegiatan pelatihan teknologi informasi dan komunikasi dengan algoritma genetika studi kasus bprtik,1
analisis sentimen pemanfaatan artificial intelligence di dunia pendidikan menggunakan svm berbasis particle swarm optimization,1
etika profesi kepolisian dan pengaruhnya terhadap penegakan hukum yang adil dan transparan,0
studi komparatif dosa dan taubat menurut islam dan katholik,0
pengembangan modul ipa terpadu terintegrasi ayatayat alquran pada materi air sebagai sumber kehidupan,0
implementasi long short term memory untuk mendeteksi ujaran kebencian pada media sosial di indonesia,1
efektivitas algoritma kecerdasan buatan dalam implementasi kesehatan mental,1
peran budaya organisasi dalam manajemen konflik pada tempat kerja di era digital,0
edukatif gerakan sholat terhadap daya ingat anak tunagrahita ringan,0
pengembangan sistem prediksi cuaca dengan metode klasifikasi berbasis internet of things,1
pemanfaatan data geospasial dalam mewujudkan sistem informasi pertanahan multiguna bagi multipihak,1
perancangan aplikasi undangan pernikan online berbasis mobile menggunakan flutter,1
desain dan implementasi sistem robotika berbasis mikrokontroller,1
implementasi kebijakan tata ruang wilayah dalam mewujudkan pembangunan kota berkelanjutan studi di kabupaten magetan,0
speech to text untuk bahasa indonesia,1
pengembangan media pembelajaran bahasa indonesia berbasis website,1
penerapan algoritma genetika dalam optimisasi penjadwalan sistem informasi akademik,1
ta sistem deteksi detak jantung melalui wajah secara computer vision menggunakan metode remote photoplethysmograph,1
pengaruh ulasan dan rating terhadap peringkat penjual di shopee,1
pemanfaatan flutter pada pengembangan aplikasi mobile ebisnis penyediaan bahan baku bisnis katering,1
peningkatan kinerja pegawai peran kepemimpinan transformasional pengawasan dan kepuasan kerja,0
penerapan manajemen resiko pada komputasi awan,1
pengenalan seni musik tradisional melayu jambi kompangan dan hadrah untuk menumbuhkan kepedulian budaya lokal,0
membaca sebagai sumber pengembangan intelektual,0
pelaksanaan pengendalian kerusakan lingkungan sebagai akibat pertambangan emas ilegal di sungai menyuke kabupaten landak kalimantan barat,0
edukasi pengaruh penggunaan gadget dengan kualitas tidur remaja,0
penyuluhan skrining gizi dasar secara mandiri berbasis kecerdasan buatan machine learning pada siswa sma,1
pengembangan sistem instrumentasi untuk navigasi tunanetra dengan teknologi peta online dan gps,1
revolusi digital kesehatan meningkatkan layanan dengan kecerdasan buatan,1
pengaruh perubahan iklim terhadap produksi pertanian dan strategi adaptasi pada lahan rawan kekeringan,0
hubungan aktivitas fisik dengan tekanan darah pada lansia hipertensi di desa pulau birandang wilayah kerja puskesmas kampar timur,0
